,player_height
6139,203.2
6140,190.5
6141,203.2
6142,190.5
6143,187.96
6144,205.74
6145,185.42
6146,203.2
6147,205.74
6148,187.96
6149,203.2
6150,198.12
6151,200.66
6152,213.36
6153,203.2
6154,210.82
6155,195.58
6156,182.88
6157,195.58
6158,205.74
6159,193.04
6160,210.82
6161,198.12
6162,210.82
6163,190.5
6164,195.58
6165,203.2
6166,182.88
6167,195.58
6168,213.36
6169,205.74
6170,198.12
6171,220.98
6172,190.5
6173,213.36
6174,200.66
6175,198.12
6176,187.96
6177,195.58
6178,208.28
6179,200.66
6180,205.74
6181,190.5
6182,203.2
6183,213.36
6184,205.74
6185,218.44
6186,193.04
6187,203.2
6188,203.2
6189,203.2
6190,210.82
6191,205.74
6192,187.96
6193,210.82
6194,193.04
6195,198.12
6196,205.74
6197,190.5
6198,193.04
6199,203.2
6200,200.66
6201,208.28
6202,205.74
6203,215.9
6204,210.82
6205,205.74
6206,185.42
6207,210.82
6208,190.5
6209,185.42
6210,200.66
6211,210.82
6212,190.5
6213,210.82
6214,203.2
6215,213.36
6216,190.5
6217,203.2
6218,193.04
6219,200.66
6220,198.12
6221,213.36
6222,187.96
6223,200.66
6224,215.9
6225,190.5
6226,195.58
6227,190.5
6228,208.28
6229,210.82
6230,200.66
6231,185.42
6232,210.82
6233,213.36
6234,182.88
6235,187.96
6236,208.28
6237,195.58
6238,200.66
6239,198.12
6240,205.74
6241,198.12
6242,195.58
6243,208.28
6244,200.66
6245,182.88
6246,213.36
6247,205.74
6248,203.2
6249,195.58
6250,198.12
6251,210.82
6252,198.12
6253,210.82
6254,210.82
6255,208.28
6256,198.12
6257,203.2
6258,213.36
6259,208.28
6260,203.2
6261,185.42
6262,198.12
6263,198.12
6264,203.2
6265,205.74
6266,190.5
6267,205.74
6268,213.36
6269,213.36
6270,187.96
6271,198.12
6272,205.74
6273,187.96
6274,205.74
6275,198.12
6276,203.2
6277,200.66
6278,200.66
6279,205.74
6280,200.66
6281,210.82
6282,187.96
6283,213.36
6284,213.36
6285,200.66
6286,208.28
6287,190.5
6288,203.2
6289,198.12
6290,193.04
6291,218.44
6292,208.28
6293,187.96
6294,210.82
6295,200.66
6296,195.58
6297,187.96
6298,195.58
6299,200.66
6300,213.36
6301,200.66
6302,200.66
6303,203.2
6304,201.0
6305,203.2
6306,185.42
6307,200.66
6308,190.5
6309,205.74
6310,190.5
6311,208.28
6312,203.2
6313,198.12
6314,203.2
6315,205.74
6316,213.36
6317,205.74
6318,205.74
6319,182.88
6320,210.82
6321,205.74
6322,205.74
6323,210.82
6324,200.66
6325,200.66
6326,210.82
6327,203.2
6328,213.36
6329,195.58
6330,190.5
6331,185.42
6332,190.5
6333,203.2
6334,205.74
6335,208.28
6336,190.5
6337,205.74
6338,190.5
6339,190.5
6340,203.2
6341,187.96
6342,210.82
6343,193.04
6344,187.96
6345,215.9
6346,210.82
6347,210.82
6348,208.28
6349,203.2
6350,200.66
6351,205.74
6352,198.12
6353,205.74
6354,182.88
6355,185.42
6356,208.28
6357,190.5
6358,190.5
6359,203.2
6360,198.12
6361,190.5
6362,215.9
6363,198.12
6364,205.74
6365,203.2
6366,203.2
6367,195.58
6368,205.74
6369,220.98
6370,210.82
6371,205.74
6372,190.5
6373,213.36
6374,228.6
6375,198.12
6376,203.2
6377,193.04
6378,190.5
6379,182.88
6380,195.58
6381,200.66
6382,193.04
6383,195.58
6384,208.28
6385,198.12
6386,203.2
6387,215.9
6388,208.28
6389,198.12
6390,205.74
6391,180.34
6392,210.82
6393,208.28
6394,195.58
6395,215.9
6396,205.74
6397,210.82
6398,198.12
6399,187.96
6400,213.36
6401,205.74
6402,200.66
6403,213.36
6404,213.36
6405,213.36
6406,193.04
6407,205.74
6408,210.82
6409,187.96
6410,198.12
6411,210.82
6412,205.74
6413,200.66
6414,193.04
6415,205.74
6416,190.5
6417,195.58
6418,210.82
6419,187.96
6420,190.5
6421,195.58
6422,205.74
6423,208.28
6424,198.12
6425,205.74
6426,200.66
6427,200.66
6428,215.9
6429,193.04
6430,203.2
6431,208.28
6432,210.82
6433,182.88
6434,208.28
6435,200.66
6436,200.66
6437,210.82
6438,205.74
6439,198.12
6440,187.96
6441,182.88
6442,213.36
6443,190.5
6444,205.74
6445,208.28
6446,208.28
6447,203.2
6448,205.74
6449,218.44
6450,180.34
6451,200.66
6452,213.36
6453,193.04
6454,193.04
6455,203.2
6456,205.74
6457,195.58
6458,208.28
6459,205.74
6460,205.74
6461,210.82
6462,208.28
6463,200.66
6464,205.74
6465,190.5
6466,205.74
6467,193.04
6468,213.36
6469,205.74
6470,205.74
6471,210.82
6472,200.66
6473,182.88
6474,198.12
6475,215.9
6476,210.82
6477,208.28
6478,195.58
6479,200.66
6480,198.12
6481,205.74
6482,208.28
6483,200.66
6484,210.82
6485,205.74
6486,187.96
6487,205.74
6488,190.5
6489,210.82
6490,198.12
6491,190.5
6492,210.82
6493,193.04
6494,200.66
6495,208.28
6496,205.74
6497,215.9
6498,203.2
6499,200.66
6500,213.36
6501,180.34
6502,198.12
6503,193.04
6504,200.66
6505,182.88
6506,193.04
6507,187.96
6508,208.28
6509,190.5
6510,203.2
6511,200.66
6512,210.82
6513,198.12
6514,203.2
6515,208.28
6516,198.12
6517,195.58
6518,195.58
6519,210.82
6520,208.28
6521,200.66
6522,208.28
6523,198.12
6524,198.12
6525,187.96
6526,185.42
6527,205.74
6528,198.12
6529,203.2
6530,185.42
6531,190.5
6532,200.66
6533,193.04
6534,175.26
6535,208.28
6536,213.36
6537,210.82
6538,208.28
6539,200.66
6540,203.2
6541,208.28
6542,200.66
6543,201.0
6544,205.74
6545,208.28
6546,190.5
6547,203.2
6548,190.5
6549,203.2
6550,205.74
6551,185.42
6552,203.2
6553,205.74
6554,205.74
6555,200.66
6556,187.96
6557,203.2
6558,205.74
6559,190.5
6560,208.28
6561,195.58
6562,198.12
6563,215.9
6564,210.82
6565,195.58
6566,187.96
6567,210.82
6568,210.82
6569,193.04
6570,187.96
6571,195.58
6572,198.12
6573,200.66
6574,205.74
6575,193.04
6576,210.82
6577,185.42
6578,208.28
6579,185.42
6580,203.2
6581,208.28
6582,205.74
6583,208.28
6584,185.42
6585,190.5
6586,190.5
6587,210.82
6588,208.28
6589,208.28
6590,200.66
6591,208.28
6592,213.36
6593,200.66
6594,205.74
6595,210.82
6596,198.12
6597,200.66
6598,193.04
6599,185.42
6600,193.04
6601,200.66
6602,193.04
6603,205.74
6604,208.28
6605,190.5
6606,165.1
6607,193.04
6608,190.5
6609,185.42
6610,195.58
6611,198.12
6612,198.12
6613,198.12
6614,205.74
6615,180.34
6616,208.28
6617,200.66
6618,203.2
6619,203.2
6620,213.36
6621,182.88
6622,205.74
6623,203.2
6624,200.66
6625,195.58
6626,193.04
6627,205.74
6628,213.36
6629,193.04
6630,210.82
6631,210.82
6632,205.74
6633,208.28
6634,210.82
6635,213.36
6636,203.2
6637,187.96
6638,210.82
6639,203.2
6640,182.88
6641,198.12
6642,195.58
6643,200.66
6644,203.2
6645,203.2
6646,195.58
6647,200.66
6648,190.5
6649,210.82
6650,213.36
6651,203.2
6652,203.2
6653,213.36
6654,198.12
6655,210.82
6656,210.82
6657,205.74
6658,198.12
6659,198.12
6660,205.74
6661,213.36
6662,213.36
6663,218.44
6664,220.98
6665,213.36
6666,208.28
6667,198.12
6668,193.04
6669,210.82
6670,205.74
6671,195.58
6672,182.88
6673,187.96
6674,182.88
6675,205.74
6676,193.04
6677,210.82
6678,205.74
6679,208.28
6680,198.12
6681,210.82
6682,208.28
6683,203.2
6684,203.2
6685,190.5
6686,205.74
6687,193.04
6688,200.66
6689,203.2
6690,210.82
6691,195.58
6692,213.36
6693,187.96
6694,213.36
6695,190.5
6696,210.82
6697,208.28
6698,198.12
6699,193.04
6700,205.74
6701,182.88
6702,218.44
6703,203.2
6704,175.26
6705,195.58
6706,205.74
6707,210.82
6708,198.12
6709,208.28
6710,213.36
6711,220.98
6712,182.88
6713,193.04
6714,203.2
6715,200.66
6716,205.74
6717,198.12
6718,187.96
6719,213.36
6720,213.36
6721,205.74
6722,205.74
6723,177.8
6724,205.74
6725,213.36
6726,198.12
6727,190.5
6728,185.42
6729,203.2
6730,208.28
6731,213.36
6732,203.2
6733,205.74
6734,198.12
6735,203.2
6736,203.2
6737,208.28
6738,203.2
6739,182.88
6740,213.36
6741,210.82
6742,185.42
6743,210.82
6744,208.28
6745,190.5
6746,200.66
6747,210.82
6748,190.5
6749,210.82
6750,205.74
6751,200.66
6752,200.66
6753,203.2
6754,198.12
6755,208.28
6756,187.96
6757,213.36
6758,187.96
6759,198.12
6760,195.58
6761,210.82
6762,210.82
6763,205.74
6764,210.82
6765,198.12
6766,198.12
6767,198.12
6768,205.74
6769,208.28
6770,208.28
6771,205.74
6772,213.36
6773,187.96
6774,200.66
6775,200.66
6776,213.36
6777,190.5
6778,205.74
6779,190.5
6780,205.74
6781,190.5
6782,190.5
6783,190.5
6784,187.96
6785,210.82
6786,195.58
6787,190.5
6788,203.2
6789,210.82
6790,198.12
6791,195.58
6792,185.42
6793,205.74
6794,213.36
6795,213.36
6796,200.66
6797,198.12
6798,205.74
6799,193.04
6800,210.82
6801,208.28
6802,205.74
6803,210.82
6804,190.5
6805,195.58
6806,193.04
6807,205.74
6808,210.82
6809,190.5
6810,205.74
6811,203.2
6812,190.5
6813,208.28
6814,200.66
6815,213.36
6816,213.36
6817,165.1
6818,208.28
6819,200.66
6820,208.28
6821,210.82
6822,190.5
6823,190.5
6824,205.74
6825,185.42
6826,210.82
6827,208.28
6828,205.74
6829,196.0
6830,208.28
6831,198.12
6832,203.2
6833,213.36
6834,208.28
6835,185.42
6836,203.2
6837,190.5
6838,185.42
6839,205.74
6840,187.96
6841,210.82
6842,200.66
6843,198.12
6844,198.12
6845,195.58
6846,203.2
6847,205.74
6848,195.58
6849,182.88
6850,200.66
6851,208.28
6852,195.58
6853,180.34
6854,190.5
6855,195.58
6856,198.12
6857,208.28
6858,210.82
6859,208.28
6860,198.12
6861,190.5
6862,195.58
6863,213.36
6864,195.58
6865,210.82
6866,200.66
6867,200.66
6868,198.12
6869,210.82
6870,205.74
6871,205.74
6872,210.82
6873,182.88
6874,213.36
6875,193.04
6876,200.66
6877,203.2
6878,203.2
6879,203.2
6880,213.36
6881,198.12
6882,190.5
6883,193.04
6884,208.28
6885,200.66
6886,195.58
6887,185.42
6888,203.2
6889,190.5
6890,201.0
6891,203.2
6892,200.66
6893,200.66
6894,193.04
6895,213.36
6896,185.42
6897,195.58
6898,195.58
6899,200.66
6900,187.96
6901,208.28
6902,218.44
6903,193.04
6904,198.12
6905,203.2
6906,190.5
6907,208.28
6908,200.66
6909,213.36
6910,203.2
6911,198.12
6912,187.96
6913,195.58
6914,198.12
6915,198.12
6916,198.12
6917,210.82
6918,187.96
6919,185.42
6920,205.74
6921,187.96
6922,203.2
6923,213.36
6924,185.42
6925,190.5
6926,198.12
6927,198.12
6928,175.26
6929,208.28
6930,210.82
6931,208.28
6932,200.66
6933,200.66
6934,203.2
6935,203.2
6936,213.36
6937,182.88
6938,205.74
6939,205.74
6940,205.74
6941,193.04
6942,187.96
6943,187.96
6944,213.36
6945,210.82
6946,203.2
6947,213.36
6948,210.82
6949,200.66
6950,208.28
6951,193.04
6952,205.74
6953,203.2
6954,203.2
6955,195.58
6956,208.28
6957,205.74
6958,210.82
6959,180.34
6960,205.74
6961,182.88
6962,198.12
6963,208.28
6964,215.9
6965,203.2
6966,208.28
6967,198.12
6968,210.82
6969,205.74
6970,213.36
6971,195.58
6972,198.12
6973,203.2
6974,203.2
6975,190.5
6976,195.58
6977,200.66
6978,193.04
6979,182.88
6980,195.58
6981,208.28
6982,182.88
6983,198.12
6984,187.96
6985,193.04
6986,182.88
6987,213.36
6988,208.28
6989,203.2
6990,193.04
6991,200.66
6992,200.66
6993,205.74
6994,205.74
6995,190.5
6996,215.9
6997,208.28
6998,215.9
6999,190.5
7000,203.2
7001,190.5
7002,190.5
7003,187.96
7004,203.2
7005,215.9
7006,210.82
7007,210.82
7008,203.2
7009,210.82
7010,200.66
7011,193.04
7012,205.74
7013,205.74
7014,182.88
7015,185.42
7016,208.28
7017,198.12
7018,208.28
7019,203.2
7020,210.82
7021,193.04
7022,200.66
7023,205.74
7024,215.9
7025,213.36
7026,180.34
7027,198.12
7028,193.04
7029,200.66
7030,208.28
7031,208.28
7032,182.88
7033,193.04
7034,187.96
7035,210.82
7036,200.66
7037,208.28
7038,190.5
7039,203.2
7040,203.2
7041,208.28
7042,200.66
7043,208.28
7044,187.96
7045,205.74
7046,193.04
7047,198.12
7048,180.34
7049,208.28
7050,205.74
7051,208.28
7052,200.66
7053,187.96
7054,190.5
7055,200.66
7056,195.58
7057,205.74
7058,203.2
7059,203.2
7060,210.82
7061,185.42
7062,200.66
7063,210.82
7064,190.5
7065,213.36
7066,193.04
7067,200.66
7068,198.12
7069,213.36
7070,187.96
7071,210.82
7072,198.12
7073,187.96
7074,213.36
7075,190.5
7076,210.82
7077,208.28
7078,200.66
7079,187.96
7080,205.74
7081,187.96
7082,210.82
7083,213.36
7084,205.74
7085,201.0
7086,190.5
7087,210.82
7088,203.2
7089,195.58
7090,205.74
7091,185.42
7092,203.2
7093,205.74
7094,205.74
7095,200.66
7096,187.96
7097,203.2
7098,205.74
7099,195.58
7100,205.74
7101,195.58
7102,198.12
7103,195.58
7104,203.2
7105,215.9
7106,195.58
7107,210.82
7108,205.74
7109,193.04
7110,187.96
7111,208.28
7112,198.12
7113,200.66
7114,205.74
7115,200.66
7116,208.28
7117,198.12
7118,195.58
7119,195.58
7120,210.82
7121,190.5
7122,208.28
7123,203.2
7124,213.36
7125,198.12
7126,200.66
7127,193.04
7128,190.5
7129,205.74
7130,205.74
7131,200.66
7132,205.74
7133,205.74
7134,185.42
7135,203.2
7136,190.5
7137,208.28
7138,208.28
7139,205.74
7140,210.82
7141,200.66
7142,210.82
7143,200.66
7144,195.58
7145,205.74
7146,203.2
7147,195.58
7148,200.66
7149,210.82
7150,182.88
7151,208.28
7152,198.12
7153,190.5
7154,215.9
7155,210.82
7156,213.36
7157,198.12
7158,205.74
7159,210.82
7160,200.66
7161,185.42
7162,208.28
7163,182.88
7164,208.28
7165,203.2
7166,190.5
7167,190.5
7168,200.66
7169,208.28
7170,200.66
7171,208.28
7172,215.9
7173,190.5
7174,203.2
7175,190.5
7176,203.2
7177,190.5
7178,208.28
7179,205.74
7180,193.04
7181,193.04
7182,203.2
7183,208.28
7184,200.66
7185,210.82
7186,205.74
7187,198.12
7188,200.66
7189,205.74
7190,198.12
7191,185.42
7192,190.5
7193,193.04
7194,208.28
7195,210.82
7196,218.44
7197,195.58
7198,190.5
7199,201.0
7200,200.66
7201,200.66
7202,193.04
7203,213.36
7204,213.36
7205,195.58
7206,187.96
7207,195.58
7208,200.66
7209,187.96
7210,185.42
7211,193.04
7212,198.12
7213,198.12
7214,208.28
7215,193.04
7216,200.66
7217,195.58
7218,195.58
7219,182.88
7220,187.96
7221,190.5
7222,203.2
7223,198.12
7224,205.74
7225,210.82
7226,200.66
7227,208.28
7228,203.2
7229,180.34
7230,190.5
7231,208.28
7232,200.66
7233,193.04
7234,210.82
7235,208.28
7236,208.28
7237,203.2
7238,193.04
7239,205.74
7240,210.82
7241,203.2
7242,215.9
7243,198.12
7244,200.66
7245,203.2
7246,208.28
7247,210.82
7248,210.82
7249,210.82
7250,215.9
7251,203.2
7252,187.96
7253,193.04
7254,187.96
7255,205.74
7256,198.12
7257,205.74
7258,203.2
7259,203.2
7260,205.74
7261,210.82
7262,180.34
7263,205.74
7264,203.2
7265,213.36
7266,198.12
7267,208.28
7268,190.5
7269,205.74
7270,203.2
7271,203.2
7272,182.88
7273,213.36
7274,205.74
7275,200.66
7276,205.74
7277,210.82
7278,200.66
7279,182.88
7280,208.28
7281,203.2
7282,190.5
7283,210.82
7284,208.28
7285,195.58
7286,203.2
7287,200.66
7288,210.82
7289,205.74
7290,198.12
7291,203.2
7292,190.5
7293,205.74
7294,185.42
7295,203.2
7296,205.74
7297,205.74
7298,198.12
7299,200.66
7300,193.04
7301,198.12
7302,198.12
7303,208.28
7304,187.96
7305,205.74
7306,193.04
7307,198.12
7308,180.34
7309,198.12
7310,205.74
7311,200.66
7312,195.58
7313,185.42
7314,187.96
7315,193.04
7316,203.2
7317,195.58
7318,205.74
7319,205.74
7320,210.82
7321,203.2
7322,208.28
7323,200.66
7324,198.12
7325,205.74
7326,190.5
7327,200.66
7328,208.28
7329,203.2
7330,210.82
7331,205.74
7332,187.96
7333,203.2
7334,203.2
7335,210.82
7336,205.74
7337,185.42
7338,190.5
7339,195.58
7340,175.26
7341,208.28
7342,210.82
7343,208.28
7344,205.74
7345,200.66
7346,210.82
7347,213.36
7348,187.96
7349,187.96
7350,193.04
7351,213.36
7352,205.74
7353,195.58
7354,198.12
7355,190.5
7356,185.42
7357,205.74
7358,203.2
7359,213.36
7360,185.42
7361,200.66
7362,185.42
7363,195.58
7364,205.74
7365,198.12
7366,195.58
7367,215.9
7368,210.82
7369,195.58
7370,210.82
7371,205.74
7372,193.04
7373,187.96
7374,198.12
7375,208.28
7376,187.96
7377,208.28
7378,200.66
7379,205.74
7380,200.66
7381,208.28
7382,198.12
7383,203.2
7384,200.66
7385,215.9
7386,208.28
7387,200.66
7388,198.12
7389,180.34
7390,182.88
7391,210.82
7392,185.42
7393,208.28
7394,213.36
7395,208.28
7396,205.74
7397,208.28
7398,210.82
7399,185.42
7400,190.5
7401,190.5
7402,208.28
7403,198.12
7404,200.66
7405,213.36
7406,210.82
7407,200.66
7408,198.12
7409,193.04
7410,187.96
7411,203.2
7412,195.58
7413,200.66
7414,205.74
7415,208.28
7416,213.36
7417,193.04
7418,193.04
7419,210.82
7420,203.2
7421,203.2
7422,213.36
7423,195.58
7424,185.42
7425,190.5
7426,208.28
7427,203.2
7428,205.74
7429,190.5
7430,190.5
7431,210.82
7432,193.04
7433,213.36
7434,205.74
7435,195.58
7436,190.5
7437,213.36
7438,205.74
7439,193.04
7440,200.66
7441,208.28
7442,210.82
7443,193.04
7444,200.66
7445,203.2
7446,210.82
7447,200.66
7448,210.82
7449,185.42
7450,193.04
7451,200.66
7452,210.82
7453,205.74
7454,190.5
7455,205.74
7456,213.36
7457,193.04
7458,200.66
7459,198.12
7460,213.36
7461,187.96
7462,210.82
7463,201.0
7464,205.74
7465,205.74
7466,187.96
7467,200.66
7468,205.74
7469,195.58
7470,203.2
7471,205.74
7472,195.58
7473,198.12
7474,208.28
7475,210.82
7476,193.04
7477,208.28
7478,205.74
7479,218.44
7480,203.2
7481,220.98
7482,208.28
7483,208.28
7484,210.82
7485,203.2
7486,195.58
7487,182.88
7488,203.2
7489,182.88
7490,205.74
7491,193.04
7492,198.12
7493,213.36
7494,198.12
7495,190.5
7496,195.58
7497,182.88
7498,175.26
7499,200.66
7500,198.12
7501,210.82
7502,208.28
7503,208.28
7504,195.58
7505,210.82
7506,193.04
7507,187.96
7508,190.5
7509,190.5
7510,190.5
7511,208.28
7512,205.74
7513,208.28
7514,203.2
7515,195.58
7516,208.28
7517,203.2
7518,185.42
7519,190.5
7520,198.12
7521,198.12
7522,213.36
7523,185.42
7524,213.36
7525,203.2
7526,210.82
7527,195.58
7528,208.28
7529,187.96
7530,213.36
7531,205.74
7532,208.28
7533,208.28
7534,205.74
7535,198.12
7536,198.12
7537,198.12
7538,198.12
7539,210.82
7540,213.36
7541,205.74
7542,210.82
7543,208.28
7544,198.12
7545,187.96
7546,213.36
7547,205.74
7548,213.36
7549,190.5
7550,205.74
7551,213.36
7552,205.74
7553,210.82
7554,187.96
7555,198.12
7556,205.74
7557,190.5
7558,195.58
7559,182.88
7560,205.74
7561,203.2
7562,195.58
7563,198.12
7564,190.5
7565,198.12
7566,200.66
7567,187.96
7568,195.58
7569,208.28
7570,203.2
7571,198.12
7572,203.2
7573,187.96
7574,203.2
7575,193.04
7576,213.36
7577,205.74
7578,182.88
7579,205.74
7580,205.74
7581,208.28
7582,190.5
7583,198.12
7584,210.82
7585,205.74
7586,198.12
7587,203.2
7588,200.66
7589,200.66
7590,205.74
7591,190.5
7592,210.82
7593,200.66
7594,190.5
7595,208.28
7596,205.74
7597,210.82
7598,200.66
7599,185.42
7600,210.82
7601,198.12
7602,213.36
7603,182.88
7604,187.96
7605,203.2
7606,208.28
7607,185.42
7608,198.12
7609,203.2
7610,187.96
7611,198.12
7612,208.28
7613,210.82
7614,198.12
7615,190.5
7616,187.96
7617,200.66
7618,210.82
7619,193.04
7620,200.66
7621,205.74
7622,208.28
7623,213.36
7624,215.9
7625,205.74
7626,203.2
7627,208.28
7628,208.28
7629,195.58
7630,210.82
7631,193.04
7632,187.96
7633,213.36
7634,213.36
7635,185.42
7636,198.12
7637,190.5
7638,185.42
7639,208.28
7640,203.2
7641,208.28
7642,195.58
7643,198.12
7644,190.5
7645,203.2
7646,195.58
7647,190.5
7648,208.28
7649,208.28
7650,185.42
7651,198.12
7652,182.88
7653,200.66
7654,201.0
7655,190.5
7656,203.2
7657,200.66
7658,185.42
7659,190.5
7660,195.58
7661,200.66
7662,208.28
7663,193.04
7664,205.74
7665,190.5
7666,198.12
7667,205.74
7668,200.66
7669,180.34
7670,182.88
7671,210.82
7672,210.82
7673,187.96
7674,203.2
7675,205.74
7676,213.36
7677,185.42
7678,200.66
7679,198.12
7680,198.12
7681,182.88
7682,195.58
7683,205.74
7684,190.5
7685,200.66
7686,208.28
7687,205.74
7688,198.12
7689,203.2
7690,187.96
7691,203.2
7692,195.58
7693,193.04
7694,182.88
7695,205.74
7696,205.74
7697,210.82
7698,198.12
7699,200.66
7700,200.66
7701,210.82
7702,203.2
7703,185.42
7704,185.42
7705,205.74
7706,190.5
7707,205.74
7708,210.82
7709,205.74
7710,205.74
7711,203.2
7712,200.66
7713,200.66
7714,200.66
7715,177.8
7716,205.74
7717,210.82
7718,210.82
7719,200.66
7720,190.5
7721,208.28
7722,195.58
7723,210.82
7724,203.2
7725,200.66
7726,198.12
7727,213.36
7728,182.88
7729,205.74
7730,187.96
7731,205.74
7732,198.12
7733,213.36
7734,193.04
7735,193.04
7736,195.58
7737,205.74
7738,198.12
7739,193.04
7740,205.74
7741,210.82
7742,193.04
7743,203.2
7744,215.9
7745,190.5
7746,198.12
7747,213.36
7748,205.74
7749,210.82
7750,180.34
7751,205.74
7752,185.42
7753,203.2
7754,203.2
7755,205.74
7756,195.58
7757,205.74
7758,198.12
7759,200.66
7760,187.96
7761,203.2
7762,193.04
7763,198.12
7764,193.04
7765,195.58
7766,187.96
7767,200.66
7768,213.36
7769,205.74
7770,213.36
7771,213.36
7772,205.74
7773,213.36
7774,205.74
7775,203.2
7776,208.28
7777,200.66
7778,195.58
7779,203.2
7780,195.58
7781,205.74
7782,198.12
7783,210.82
7784,205.74
7785,198.12
7786,203.2
7787,190.5
7788,182.88
7789,198.12
7790,210.82
7791,193.04
7792,187.96
7793,205.74
7794,198.12
7795,187.96
7796,200.66
7797,208.28
7798,200.66
7799,200.66
7800,210.82
7801,210.82
7802,213.36
7803,200.66
7804,208.28
7805,203.2
7806,190.5
7807,203.2
7808,203.2
7809,193.04
7810,218.44
7811,208.28
7812,187.96
7813,200.66
7814,190.5
7815,195.58
7816,213.36
7817,213.36
7818,215.9
7819,200.66
7820,180.34
7821,193.04
7822,215.9
7823,198.12
7824,210.82
7825,210.82
7826,208.28
7827,203.2
7828,200.66
7829,198.12
7830,205.74
7831,205.74
7832,205.74
7833,213.36
7834,208.28
7835,190.5
7836,190.5
7837,203.2
7838,190.5
7839,215.9
7840,208.28
7841,200.66
7842,190.5
7843,205.74
7844,200.66
7845,208.28
7846,200.66
7847,203.2
7848,213.36
7849,208.28
7850,203.2
7851,200.66
7852,203.2
7853,195.58
7854,210.82
7855,190.5
7856,203.2
7857,208.28
7858,182.88
7859,200.66
7860,205.74
7861,205.74
7862,203.2
7863,200.66
7864,203.2
7865,213.36
7866,185.42
7867,193.04
7868,200.66
7869,205.74
7870,190.5
7871,205.74
7872,213.36
7873,200.66
7874,213.36
7875,187.96
7876,210.82
7877,205.74
7878,203.2
7879,190.5
7880,200.66
7881,210.82
7882,205.74
7883,200.66
7884,208.28
7885,187.96
7886,208.28
7887,187.96
7888,193.04
7889,205.74
7890,195.58
7891,210.82
7892,210.82
7893,215.9
7894,198.12
7895,195.58
7896,205.74
7897,185.42
7898,205.74
7899,187.96
7900,205.74
7901,205.74
7902,203.2
7903,185.42
7904,205.74
7905,195.58
7906,195.58
7907,201.0
7908,205.74
7909,205.74
7910,203.2
7911,208.28
7912,208.28
7913,205.74
7914,205.74
7915,193.04
7916,198.12
7917,213.36
7918,200.66
7919,195.58
7920,213.36
7921,185.42
7922,190.5
7923,193.04
7924,203.2
7925,195.58
7926,195.58
7927,205.74
7928,205.74
7929,210.82
7930,208.28
7931,200.66
7932,208.28
7933,203.2
7934,193.04
7935,200.66
7936,208.28
7937,208.28
7938,190.5
7939,200.66
7940,187.96
7941,213.36
7942,200.66
7943,205.74
7944,195.58
7945,190.5
7946,208.28
7947,210.82
7948,190.5
7949,187.96
7950,200.66
7951,210.82
7952,208.28
7953,193.04
7954,205.74
7955,208.28
7956,210.82
7957,193.04
7958,180.34
7959,198.12
7960,193.04
7961,208.28
7962,208.28
7963,210.82
7964,193.04
7965,187.96
7966,200.66
7967,190.5
7968,193.04
7969,208.28
7970,198.12
7971,200.66
7972,200.66
7973,190.5
7974,198.12
7975,193.04
7976,190.5
7977,203.2
7978,195.58
7979,200.66
7980,205.74
7981,203.2
7982,205.74
7983,198.12
7984,190.5
7985,203.2
7986,210.82
7987,210.82
7988,213.36
7989,208.28
7990,210.82
7991,198.12
7992,208.28
7993,213.36
7994,203.2
7995,208.28
7996,208.28
7997,190.5
7998,193.04
7999,190.5
8000,213.36
8001,210.82
8002,193.04
8003,193.04
8004,195.58
8005,213.36
8006,190.5
8007,213.36
8008,205.74
8009,193.04
8010,200.66
8011,220.98
8012,208.28
8013,210.82
8014,193.04
8015,193.04
8016,208.28
8017,185.42
8018,208.28
8019,208.28
8020,203.2
8021,196.0
8022,205.74
8023,210.82
8024,185.42
8025,190.5
8026,208.28
8027,208.28
8028,210.82
8029,208.28
8030,198.12
8031,210.82
8032,190.5
8033,208.28
8034,193.04
8035,175.26
8036,195.58
8037,190.5
8038,190.5
8039,185.42
8040,205.74
8041,200.66
8042,213.36
8043,203.2
8044,210.82
8045,203.2
8046,187.96
8047,198.12
8048,205.74
8049,185.42
8050,200.66
8051,198.12
8052,208.28
8053,215.9
8054,200.66
8055,210.82
8056,205.74
8057,203.2
8058,213.36
8059,203.2
8060,190.5
8061,210.82
8062,195.58
8063,182.88
8064,175.26
8065,182.88
8066,182.88
8067,205.74
8068,193.04
8069,198.12
8070,213.36
8071,210.82
8072,198.12
8073,190.5
8074,195.58
8075,182.88
8076,198.12
8077,195.58
8078,195.58
8079,195.58
8080,205.74
8081,213.36
8082,213.36
8083,193.04
8084,187.96
8085,195.58
8086,208.28
8087,190.5
8088,210.82
8089,210.82
8090,187.96
8091,182.88
8092,213.36
8093,200.66
8094,208.28
8095,208.28
8096,205.74
8097,205.74
8098,198.12
8099,198.12
8100,210.82
8101,198.12
8102,198.12
8103,205.74
8104,198.12
8105,215.9
8106,218.44
8107,208.28
8108,213.36
8109,195.58
8110,187.96
8111,200.66
8112,208.28
8113,190.5
8114,190.5
8115,205.74
8116,213.36
8117,205.74
8118,213.36
8119,198.12
8120,210.82
8121,198.12
8122,185.42
8123,200.66
8124,208.28
8125,193.04
8126,208.28
8127,208.28
8128,193.04
8129,213.36
8130,203.0
8131,190.5
8132,187.96
8133,200.66
8134,210.82
8135,193.04
8136,198.12
8137,205.74
